Temperature,Pressure,x_gr_[Grt],x_spss_[Grt],tot x_prp,Mg#_[Grt],Si_pfu_[Bt],xTi_[Bt],Mg#_[Bt],Si_pfu_[mu],x_cel_[mu],x_pa_[mu],x_ab_[Pl],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600.7575758,5000,0.020508539,0.234162937,0.121314503,0.161385075,2.642444241,0.110580951,0.436635158,3.042177625,0.024581121,0.104071743,0.840985633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603.7878788,5000,0.020344408,0.236910853,0.120930855,0.161407382,2.640883212,0.112229686,0.434151558,3.042862628,0.024790845,0.10047382,0.839775839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606.8181818,5000,0.020197836,0.239683028,0.120556213,0.161449637,2.639330409,0.113888965,0.431724638,3.043523671,0.024986604,0.097036768,0.838418283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609.8484848,5000,0.020054675,0.24248166,0.120192163,0.161511931,2.637789639,0.115559043,0.42934876,3.044161184,0.02517235,0.093756831,0.836900724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612.8787879,5000,0.019940008,0.245248022,0.1198254,0.161569667,2.636258478,0.117239949,0.42702832,3.044777518,0.025345759,0.090604808,0.835210067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615.9090909,5000,0.019831627,0.248076557,0.11949101,0.161687212,2.634776675,0.118927487,0.42486587,3.045376028,0.025513726,0.087587323,0.833323586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618.9393939,5000,0.019726212,0.25184075,0.119591535,0.162622185,2.633899039,0.120723962,0.424655698,3.045996884,0.025762793,0.084679167,0.831184022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621.969697,5000,0.019635571,0.255538472,0.119680594,0.163538676,2.633026171,0.12253237,0.424451647,3.046598661,0.026001068,0.08188391,0.828803266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,5000,0.01956434,0.259215198,0.119772308,0.164466838,2.632185232,0.12435384,0.424253769,3.047183043,0.026232347,0.079190695,0.82615213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628.030303,5000,0,0,0,0,2.631386094,0.126134444,0.42425549,3.047766001,0.026472362,0.076593717,0.823207147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631.0606061,5000,0,0,0,0,2.630410946,0.128018977,0.424268956,3.048333353,0.026703974,0.074082405,0.819881995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634.0909091,5000,0,0,0,0,2.629127372,0.129493996,0.424705882,0,0,0,0.809530686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637.1212121,5000,0,0,0,0,2.630163623,0.131026789,0.424705882,0,0,0,0.808559727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640.1515152,5000,0,0,0,0,2.631913931,0.132683613,0.427126618,0,0,0,0.807407168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643.1818182,5000,0,0,0,0,2.634321153,0.134455621,0.431783083,0,0,0,0.806088504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646.2121212,5000,0,0,0,0,2.636598029,0.136224078,0.436471754,0,0,0,0.804755145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649.2424242,5000,0.019582804,0.241239585,0.13335368,0.178609553,2.637924167,0.137493398,0.438230721,0,0,0,0.803613006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652.2727273,5000,0.019361558,0.234827545,0.135326707,0.179625033,2.638648752,0.138465143,0.438210949,0,0,0,0.802588628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655.3030303,5000,0.019129744,0.228427306,0.137332174,0.180665866,2.639385522,0.139419534,0.438212575,0,0,0,0.801547306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658.3333333,5000,0.018910083,0.221961807,0.139331562,0.181665941,2.640078233,0.14039339,0.438220449,0,0,0,0.800496867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661.3636364,5000,0.018698776,0.215527096,0.141359095,0.182693157,2.640789977,0.141347309,0.438254611,0,0,0,0.799433512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664.3939394,5000,0.018487278,0.209057983,0.143408244,0.183724257,2.641448687,0.142309822,0.438301378,0,0,0,0.798357818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667.4242424,5000,0.01828225,0.202630932,0.145485069,0.18478217,2.64211236,0.143265341,0.438370079,0,0,0,0.797269003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670.4545455,5000,0.018081132,0.196156674,0.147567277,0.185818217,2.642776838,0.144204849,0.438469302,0,0,0,0.796166242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673.4848485,5000,0.017886143,0.189741082,0.14968109,0.186888999,2.643393742,0.145167879,0.438582932,0,0,0,0.795051703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676.5151515,5000,0.017695259,0.183282252,0.151803992,0.187944513,2.644007206,0.146114781,0.438727913,0,0,0,0.793922426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679.5454545,5000,0.017506953,0.176861796,0.15396169,0.189035042,2.644602749,0.147064663,0.438900944,0,0,0,0.792780395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682.5757576,5000,0.017324477,0.170484349,0.156151393,0.190157663,2.645191801,0.148006654,0.439110443,0,0,0,0.79162283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685.6060606,5000,0.017145354,0.164105864,0.158353119,0.191275269,2.645753631,0.148953259,0.439353134,0,0,0,0.790450814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688.6363636,5000,0.016972059,0.157715726,0.160566389,0.192387272,2.646300389,0.14989285,0.439636755,0,0,0,0.789263926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691.6666667,5000,0.016800918,0.151453724,0.162839009,0.193582463,2.646836887,0.150826701,0.439967436,0,0,0,0.788060957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694.6969697,5000,0.016637396,0.145197114,0.165107224,0.194752701,2.647316017,0.151777827,0.440339039,0,0,0,0.786842925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697.7272727,5000,0.016476186,0.138960469,0.167386722,0.195927043,2.647770321,0.152716613,0.44076599,0,0,0,0.785607974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700.7575758,5000,0.016320287,0.132888019,0.169734906,0.197199876,2.648215482,0.153661324,0.441243435,0,0,0,0.784356353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703.7878788,5000,0.016168032,0.126814664,0.172111878,0.198487404,2.648647795,0.154604992,0.441797144,0,0,0,0.783085903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706.8181818,5000,0.016020091,0.120674363,0.174491219,0.199743061,2.64905723,0.155544071,0.442441658,0,0,0,0.781796226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709.8484848,5000,0.015877444,0.114795043,0.17698701,0.201171673,2.649459475,0.156494202,0.443151213,0,0,0,0.78048715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712.8787879,5000,0.015734419,0.108887442,0.179515519,0.202613871,2.649857679,0.157448535,0.443971086,0,0,0,0.779155443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715.9090909,5000,0.015602288,0.103043838,0.18207924,0.204087221,2.650236316,0.158411831,0.444902969,0,0,0,0.777800224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718.9393939,5000,0.015474859,0.097310637,0.184715219,0.205647808,2.650613004,0.159377202,0.445957729,0,0,0,0.776421678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721.969697,5000,0.01534592,0.091706852,0.187436143,0.207311374,2.650963452,0.160355576,0.447154362,0,0,0,0.775016943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,5000,0.015223742,0.086214177,0.190219388,0.209045127,2.651284199,0.161356424,0.448507409,0,0,0,0.773584603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,5080.808081,0,0,0,0,2.876536203,0.051470794,0.306804142,3.059700235,0.033216834,0.140975842,0.833292866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428.030303,5080.808081,0,0,0,0,2.871165602,0.052119038,0.309281559,3.057407272,0.032053263,0.145433137,0.83200925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431.0606061,5080.808081,0,0,0,0,2.865671218,0.052762008,0.311713265,3.055166934,0.030923497,0.149988228,0.830686916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434.0909091,5080.808081,0.210397072,0.367551086,0.024684135,0.055566711,2.860075911,0.053400567,0.314126289,3.052962027,0.029813745,0.154683422,0.829330281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437.1212121,5080.808081,0.198124431,0.366141885,0.026290934,0.057585856,2.85434642,0.054033616,0.316761634,3.050822188,0.028751507,0.159490468,0.828132327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440.1515152,5080.808081,0.186593083,0.363581044,0.027962833,0.059569293,2.848515708,0.054660975,0.319262252,3.048694925,0.027690345,0.164500602,0.826871447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.1818182,5080.808081,0.17585603,0.360131616,0.029717864,0.061591279,2.842640621,0.055286504,0.321828409,3.046635494,0.026678781,0.169575176,0.825588503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.2121212,5080.808081,0.165810943,0.355653915,0.031539627,0.063581686,2.836642712,0.055906322,0.324460264,3.044605575,0.025683346,0.174807601,0.824247505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.2424242,5080.808081,0.156402231,0.350431668,0.033449095,0.065613427,2.830581766,0.056522658,0.327075612,3.042620412,0.024718688,0.180165667,0.822858226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452.2727273,5080.808081,0.147564182,0.344849539,0.035487608,0.06781389,2.824864314,0.057161986,0.330583039,3.040753354,0.023849439,0.185457775,0.821441076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455.3030303,5080.808081,0.138943137,0.34199892,0.037969211,0.071182592,2.821491837,0.057956779,0.339275665,3.039407891,0.023423262,0.189559017,0.820145658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458.3333333,5080.808081,0.130988312,0.338540924,0.0405578,0.074603166,2.817862376,0.058742418,0.347966035,3.038080286,0.022994372,0.193688887,0.818794911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.3636364,5080.808081,0.123690152,0.334471758,0.043251098,0.078068189,2.813986833,0.059518741,0.35662699,3.036768745,0.022562787,0.197847656,0.817397998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464.3939394,5080.808081,0.11688007,0.329928874,0.046056474,0.081586956,2.80990061,0.060286728,0.365221557,3.035466333,0.022124379,0.202063894,0.815941045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.4242424,5080.808081,0.110504401,0.324878105,0.048972847,0.085144376,2.80559873,0.061045628,0.373740222,3.03416636,0.021675115,0.2063742,0.814415226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470.4545455,5080.808081,0.104615945,0.315157583,0.051571595,0.087352253,2.799490685,0.061437451,0.376654704,3.032434493,0.020842039,0.212232915,0.812654728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473.4848485,5080.808081,0.0990574,0.304851515,0.054255111,0.089546227,2.793315145,0.061825269,0.379549781,3.030724919,0.020025985,0.218252107,0.810819231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476.5151515,5080.808081,0.093834624,0.294025265,0.057027614,0.091741988,2.787076596,0.062210689,0.382452179,3.029042491,0.019232311,0.224417241,0.808911773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479.5454545,5080.808081,0.088919694,0.28271033,0.059889115,0.093937771,2.780807878,0.062594678,0.385347363,3.027387227,0.018462092,0.23072475,0.806924472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482.5757576,5080.808081,0.084303248,0.270965922,0.062846386,0.096150712,2.774488454,0.062979266,0.388289843,3.02575366,0.017712394,0.237158613,0.804874548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485.6060606,5080.808081,0.079956926,0.258767789,0.065893156,0.098360325,2.768112862,0.06336217,0.391256454,3.024140938,0.016983772,0.24375749,0.802731446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488.6363636,5080.808081,0.075872301,0.246172039,0.069033882,0.100578761,2.761705325,0.06374522,0.394244494,3.022547217,0.016276402,0.250500303,0.800505452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491.6666667,5080.808081,0.072023904,0.233208675,0.072270284,0.102807313,2.755251871,0.064127544,0.397263955,3.020968171,0.015588512,0.257416113,0.798175458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494.6969697,5080.808081,0.068402446,0.219931786,0.075605103,0.105053795,2.748716524,0.064506649,0.4003258,3.019402083,0.014920574,0.264500754,0.795741579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497.7272727,5080.808081,0.06500613,0.206395493,0.079049763,0.10734135,2.742222296,0.064898252,0.403546336,3.017852282,0.014277367,0.271711616,0.793229148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500.7575758,5080.808081,0.061804989,0.192643921,0.082603222,0.109665866,2.735643245,0.065286886,0.406836351,3.016310271,0.013653987,0.279102559,0.790601317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503.7878788,5080.808081,0.058793324,0.178714544,0.086269762,0.112034947,2.729014067,0.065681055,0.410305166,3.014771854,0.01304981,0.286677774,0.787859764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506.8181818,5080.808081,0.053986693,0.193286382,0.093458792,0.122980536,2.722948133,0.067241445,0.438062641,3.014555891,0.013277243,0.291213959,0.797954895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509.8484848,5080.808081,0.048861141,0.22087037,0.102366894,0.138875747,2.717314858,0.069481226,0.476456333,3.014896072,0.01384828,0.293840838,0.811915927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512.8787879,5080.808081,0.045409856,0.232018197,0.106478825,0.14599528,2.712076672,0.070969036,0.489720298,3.016220765,0.014536887,0.286247723,0.820894252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515.9090909,5080.808081,0.043359113,0.232276988,0.107571912,0.147141401,2.708555725,0.072104607,0.488440907,3.018088954,0.015342669,0.272500927,0.824769419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
